Station Code,Location,Grid Reference,Easting,Northing,Date,Time,Q,NO2-N (mg/l),Q,NO3-N (mg/l),Q,P(SOL) (mg/l),Q,P(TOT) (mg/l),Q,TON (mg/l)
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,16/05/2017,0,,0.006,<  ,0.06,,0.02,,,,0.06
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,01/06/2017,1026,,0.025,,0.29,,0.02,,,,0.31
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,26/07/2017,0,,0.037,,0.67,,0.08,,,,0.71
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,23/08/2017,0,,0.018,,0.4,,0.07,,,,0.42
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,18/09/2017,0,,0.012,,0.44,,0.06,,,,0.45
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,19/10/2017,900,,0.018,,0.51,,0.04,,,,0.53
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,13/11/2017,0,,0.016,,0.64,,0.05,,,,0.66
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,14/12/2017,0,,0.014,,0.8,,0.04,,,,0.81
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,24/01/2018,900,,0.01,,0.73,,0.04,,,,0.74
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,20/02/2018,0,,0.013,,0.85,,0.03,,,,0.86
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,22/03/2018,900,,0.01,,0.84,,0.02,,,,0.85
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,24/04/2018,900,,0.017,,0.73,,0.02,,,,0.75
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,18/05/2018,900,,0.018,,0.53,,0.02,,,,0.55
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,25/06/2018,900,,0.035,,0.47,<  ,0.01,,,,0.5
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,25/07/2018,900,,0.019,,0.08,,0.03,,,,0.1
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,22/08/2018,900,,0.036,,0.9,,0.06,,,,0.94
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,17/09/2018,900,,0.015,,0.72,,0.05,,,,0.73
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,18/10/2018,900,,0.023,,0.87,,0.05,,,,0.89
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,12/11/2018,900,,0.027,,1.87,,0.09,,,,1.9
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,13/12/2018,900,,0.021,,1.76,,0.05,,,,1.78
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,23/01/2019,900,,0.02,,1.26,,0.04,,,,1.28
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,19/02/2019,900,,0.013,,1.78,,0.03,,,,1.79
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,21/03/2019,900,,0.012,,1.28,,0.03,,,,1.29
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,16/04/2019,900,,0.014,,1.13,,0.02,,,,1.14
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,21/05/2019,900,,0.012,,0.52,,0.02,,,,0.53
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,24/06/2019,900,,0.021,,0.76,,0.04,,,,0.78
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,24/07/2019,900,,0.041,,0.92,,0.08,,,,0.96
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,21/08/2019,900,,0.02,,0.44,,0.09,,,,0.46
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,16/09/2019,900,,0.02,,0.68,,0.06,,,,0.7
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,17/10/2019,900,,0.021,,0.53,,0.05,,,,0.55
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,11/11/2019,900,,0.026,,0.7,,0.05,,,,0.73
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,16/12/2019,900,,0.014,,0.93,,0.05,,,,0.94
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,06/02/2020,900,,0.008,,0.69,,0.03,,,,0.7
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,28/02/2020,900,,0.009,,0.81,,0.03,,,,0.82
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,23/06/2020,900,,0.035,,0.12,,0.03,,,,0.15
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,21/07/2020,900,,0.042,,0.65,,0.05,,,,0.69
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,18/08/2020,900,,0.035,,0.55,,0.05,,,,0.58
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,22/09/2020,900,,0.027,,0.73,,0.05,,,,0.76
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,20/10/2020,900,,0.017,,0.64,,0.04,,,,0.66
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,17/11/2020,900,,0.014,,0.64,,0.05,,,,0.65
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,01/12/2020,900,,0.014,,0.97,,0.04,,,,0.98
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,28/01/2021,1150,,0.011,,0.93,,0.04,,,,0.94
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,24/02/2021,1158,,0.011,,0.89,,0.05,,,,0.9
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,29/03/2021,1142,,0.015,,1.01,,0.02,,,,1.02
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,20/04/2021,1139,,0.012,,0.87,,0.02,,,,0.88
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,25/05/2021,1140,,0.013,,0.54,,0.04,,,,0.55
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,28/06/2021,932,,0.02,,0.12,,0.02,,,,0.14
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,28/07/2021,1143,,0.012,,0.08,,0.04,,,,0.09
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,25/08/2021,1121,,0.029,,0.55,,0.09,,,,0.58
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,20/09/2021,1134,,0.02,,0.79,,0.06,,,,0.81
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,14/10/2021,1000,,0.016,,0.62,,0.06,,,,0.64
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,04/11/2021,1138,,0.016,,0.95,,0.05,,,,0.97
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,01/12/2021,1014,,0.014,,0.98,,0.04,,,,0.99
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,27/01/2022,947,,0.019,,1.49,,0.04,,,,1.51
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,23/02/2022,1010,,0.013,,1.23,,0.05,,,,1.24
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,22/03/2022,923,,0.013,,1.21,,0.03,,,,1.22
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,12/04/2022,1127,,0.012,,0.79,,0.03,,,,0.8
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,24/05/2022,953,,0.019,,0.6,,0.05,,,,0.62
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,27/06/2022,946,,0.022,,0.22,,0.02,,,,0.24
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,27/07/2022,1050,,0.038,,0.16,,0.04,,,,0.2
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,24/08/2022,1001,,0.019,,0.12,,0.04,,,,0.14
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,22/09/2022,944,,0.027,,0.41,,0.06,,,,0.44
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,13/10/2022,1014,,0.014,,0.57,,0.04,,,,0.58
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,07/11/2022,952,,0.017,,0.75,,0.06,,,,0.77
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,08/12/2022,1005,,0.025,,1.1,,0.03,,,,1.12
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,26/01/2023,1057,,0.016,,1.13,,0.04,,,,1.15
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,20/02/2023,1055,,0.02,,1.2,,0.04,,,,1.22
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,21/03/2023,1032,,0.012,,0.81,,0.05,,,,0.82
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,26/04/2023,938,,0.017,,0.96,,0.02,,,,0.98
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,25/05/2023,947,,0.022,,0.88,,0.03,,,,0.9
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,19/06/2023,942,,0.028,,0.2,,0.04,,,,0.23
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,18/07/2023,904,,0.021,,0.33,,0.1,,,,0.35
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,18/08/2023,1004,,0.043,,0.38,,0.05,,,,0.42
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,14/09/2023,947,,0.032,,0.79,,0.04,,,,0.82
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,09/10/2023,922,,0.021,,0.58,,0.06,,,,0.6
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,07/11/2023,919,,0.013,,0.61,,0.05,,,,0.62
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,06/12/2023,933,,0.016,,0.95,,0.03,,,,0.97
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,25/01/2024,917,,0.015,,0.79,,0.06,,,,0.8
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,19/02/2024,945,,0.017,,0.76,,0.04,,,,0.78
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,19/03/2024,1119,,0.012,,0.64,,0.04,,,,0.65
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,24/04/2024,1044,,0.01,,0.67,,0.03,,,,0.68
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,23/05/2024,1026,,0.026,,0.67,,0.03,,,,0.7
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,17/06/2024,1059,,0.013,,0.22,<  ,0.01,,,,0.23
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,09/07/2024,1041,,0.023,,0.2,,0.02,,,,0.22
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,21/08/2024,1050,,0.032,,0.75,,0.06,,,,0.78
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,24/09/2024,1245,,0.013,,0.57,,0.03,,,,0.58
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,14/10/2024,1034,,0.017,,0.77,,0.06,,,,0.79
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,12/11/2024,1132,,0.021,,0.68,,0.04,,,,0.7
10728,FINN (ERNE) R AT WATTLE BR,H425203,242532,320254,11/12/2024,952,,0.014,,1.03,,0.08,,,,1.04
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,10/03/1991,1515,,0.03,,3.8,<  ,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,24/03/1991,1630,,0.03,,2.9,,0.07,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,08/04/1991,1340,,0.02,,2.6,<  ,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,22/04/1991,1455,,0.04,,3.8,<  ,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,07/05/1991,1435,,0.06,,1.6,,0.07,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,21/05/1991,1515,,,,2.3,,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,05/06/1991,1420,,0.05,,1.4,,0.17,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,19/06/1991,1410,,0.08,,0.88,,1.34,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,04/07/1991,1440,,0.03,,0.69,,0.24,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,18/07/1991,1510,,0.04,,0.9,,0.48,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,04/08/1991,1725,,0.08,,1,,0.22,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,18/08/1991,1645,,0.3,,1.6,,0.21,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,02/09/1991,1500,,0.02,,0.36,,0.11,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,16/09/1991,1325,,0.02,,0.15,,0.08,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,01/10/1991,1545,,0.05,,1.2,,0.12,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,15/10/1991,1240,,0.06,,1.3,,0.23,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,30/10/1991,1515,,0.04,,1.3,,0.09,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,13/11/1991,1350,,0.04,,2.5,,0.08,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,28/11/1991,1340,,0.07,,3,<  ,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,12/12/1991,1350,,0.03,,2.8,<  ,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,15/01/1992,1300,,0.03,,3.4,,0.11,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,29/01/1992,1330,,0.02,,2.5,<  ,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,13/02/1992,1330,,0.16,,2.8,,0.09,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,27/02/1992,1315,,0.03,,2.1,<  ,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,08/03/1992,1420,,0.11,,1.9,<  ,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,22/03/1992,1530,,0.03,,1.7,,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,13/04/1992,1337,,0.04,,2.5,<  ,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,27/04/1992,1405,,0.04,,1.3,,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,12/05/1992,1400,,0.06,,1.2,,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,26/05/1992,1500,,0.05,,1.5,,0.07,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,10/06/1992,1508,,0.04,,1.3,,0.18,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,24/06/1992,1450,,0.03,,1,,0.07,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,05/07/1992,1715,,0.02,,0.8,,0.08,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,19/07/1992,1543,<  ,0.02,,0.7,,0.12,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,03/08/1992,1420,,0.02,,0.7,,0.08,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,17/08/1992,1450,,0.05,,0.8,,0.09,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,01/09/1992,1440,,0.03,,0.9,,0.1,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,15/09/1992,1330,,0.04,,0.7,,0.1,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,23/09/1992,1350,,0.04,,1.2,,0.07,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,07/10/1992,1535,,0.02,,0.8,,0.09,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,22/10/1992,1500,<  ,0.02,,1.3,,0.08,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,05/11/1992,1430,,0.02,,1.1,<  ,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,22/11/1992,1520,,0.03,,1.4,,0.07,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,06/12/1992,1400,,0.03,,1.8,,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,06/01/1993,1430,<  ,0.02,,1.4,,0.06,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,20/01/1993,1535,,0.02,,1.4,,0.06,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,04/02/1993,1430,,0.02,,1.4,,0.06,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,18/02/1993,1350,,0.03,,1.6,,0.06,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,28/02/1993,1650,,0.02,,1.4,,0.07,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,14/03/1993,1600,,0.03,,1.1,,0.06,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,05/04/1993,1440,<  ,0.02,,0.8,<  ,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,19/04/1993,1410,,0.05,,1.7,,0.11,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,04/05/1993,1500,,0.03,,1.3,,0.08,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,18/05/1993,1330,,0.05,,0.9,,0.07,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,02/06/1993,1425,,0.03,,0.5,,0.08,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,16/06/1993,1345,,0.03,,0.5,,0.08,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,01/07/1993,1350,,,,,,0.13,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,22/07/1993,1445,,0.06,,1,,0.17,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,01/08/1993,1510,,0.05,,0.8,,0.14,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,15/08/1993,1515,,0.03,,0.4,,0.09,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,31/08/1993,1400,,0.06,,1.1,,0.12,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,13/09/1993,1340,,0.07,,1.1,,0.12,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,28/09/1993,1335,,0.05,,0.9,,0.12,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,19/10/1993,1340,,0.02,,0.9,,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,27/10/1993,1345,,0.02,,0.9,,0.1,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,17/11/1993,1235,,0.02,,0.9,,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,25/11/1993,1240,,0.02,,1.2,,0.16,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,09/12/1993,1220,,0.02,,1,,0.11,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,09/01/1994,1215,,0.02,,1.5,,0.08,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,23/01/1994,1235,,0.02,,1.2,<  ,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,07/02/1994,1235,,0.02,,1.5,<  ,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,21/02/1994,1220,,0.02,,1.4,<  ,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,15/03/1994,1340,,0.02,,0.9,,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,29/03/1994,1345,,0.03,,1.1,<  ,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,14/04/1994,1245,,0.02,,0.9,<  ,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,28/04/1994,1510,,0.03,,0.7,,0.06,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,11/05/1994,1245,,0.03,,0.7,,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,25/05/1994,1335,,0.05,,1.1,,0.08,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,06/06/1994,1510,,0.07,,1.5,,0.12,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,21/06/1994,1350,,0.05,,0.8,,0.08,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,03/07/1994,1450,,0.07,,0.9,,0.09,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,17/07/1994,1500,,0.05,,0.8,,0.06,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,02/08/1994,1245,,0.05,,0.8,,0.11,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,16/08/1994,1320,,0.04,,1.1,,0.07,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,31/08/1994,1325,,0.03,,0.7,,0.07,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,14/09/1994,1550,,0.04,,0.8,,0.06,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,29/09/1994,1330,,0.03,,0.7,,0.06,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,13/10/1994,1240,,0.03,,0.9,,0.08,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,31/10/1994,1415,,0.03,,0.8,,0.06,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,14/11/1994,1415,,0.02,,0.7,,0.08,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,27/11/1994,1550,,0.05,,1,,0.09,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,11/12/1994,1325,,0.03,,0.8,,0.07,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,05/01/1995,1350,,0.02,,1.3,<  ,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,19/01/1995,1320,,0.02,,1,<  ,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,05/02/1995,1445,,0.02,,2.1,<  ,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,19/02/1995,1510,,0.02,,1.3,<  ,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,06/03/1995,1300,<  ,0.02,,0.8,,0.07,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,20/03/1995,1400,,0.02,,1,<  ,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,04/04/1995,1325,,0.03,,1.2,,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,19/04/1995,1330,,0.02,,1.3,,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,03/05/1995,1345,,0.03,,0.8,,0.06,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,17/05/1995,1415,,0.02,,1,,0.06,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,01/06/1995,1400,,0.03,,1.2,,0.08,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,15/06/1995,1535,,0.03,,0.7,,0.06,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,09/07/1995,1515,,0.03,,0.4,<  ,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,23/07/1995,1510,,0.06,,0.8,,0.11,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,02/08/1995,1330,,0.08,,0.7,,0.16,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,16/08/1995,1355,<  ,0.02,,0.1,<  ,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,31/08/1995,1340,,0.02,<  ,0.05,<  ,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,14/09/1995,1505,<  ,0.02,<  ,0.05,<  ,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,25/09/1995,1330,<  ,0.02,<  ,0.05,<  ,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,09/10/1995,1325,,0.06,,1.9,,0.06,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,24/10/1995,1330,,0.04,,2.1,,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,07/11/1995,1330,,0.03,,1.6,,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,19/11/1995,1510,,0.03,,2.4,,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,03/12/1995,1510,,0.05,,3.68,,0.06,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,10/01/1996,1340,,0.03,,3.3,,0.06,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,24/01/1996,1315,,0.03,,2.7,,0.06,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,08/02/1996,1310,,0.02,,2.8,,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,22/02/1996,1255,,0.02,,3.3,<  ,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,11/03/1996,1320,,0.03,,2.14,,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,25/03/1996,1310,,0.03,,2.6,,0.06,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,10/04/1996,1355,,0.02,,1.7,,0.07,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,23/04/1996,1325,,0.04,,2,<  ,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,08/05/1996,1325,,0.02,,1.4,,0.05,,,,
10729,FINN (ERNE) R AT BALLYHOE BR,H464203,246355,320311,22/05/1996,1510,,0.06,,1.5,,0.1,,,,
